shopper_id,shopper_zip
0a979388c2a66633c3acf0a70717d1c8,29210
1bcbb601e9721489def17e0d7f0773ac,29223
df18aee6c3e2a0124f8a24b6f982ae25,29360
46cc5eb7e818a806c371e7977ce6a37c,29379
5c85f681446eef59986d752cf6194041,29379
f6ef8abcc4d298742bb8164576dd0355,29407
8133c0f415ea1ad33010bb7c767389d4,29412
c710ad55e22e1f2b4329cb28cf2f0982,29412
884b7a3e1bd2bc4a5255b1282b2d0037,29511
995d261ec37c7fc6d568ab2d6d8641cb,29511
196a9ea7554cd4b42f4b2ad40139fc8c,29512
3ca605c9d533b0adbdf61b92f5c3afe0,29512
6edc86a00345f99dbf506e8a59fa8317,29512
773e8696ca86e574bfa8f5e320123751,29526
2e7ad86e4ea1244b6341ca571d3f2159,29544
5371c4867fc2189137b1ea47a90ea6d1,29546
205ae66112d286005a01dfcbb5f979a2,29554
66ea1177444ed53b460be09ce437f765,29554
d9ae475b090983bbe2ce5724aab9a6ff,29554
0a27c05271869faf48cbfafb58f63c5d,29640
7a7afa66b11b3e23d3e98373567e366b,29640
3977942d3e39976586260bfd958ea936,29657
2e1421d21b544600469a00b02d14983d,29669
05cd65a8bd5b1bec43e701da240d2e73,29682
7180ade65ae3a5979f85c31febf06884,29689
4ae144eb8466f868c4026a7811032627,29702
9abe08dd75ebe01c6c6a437fb4de5a8c,29707
be3b3ebb1fa0b8d2ea406466e904362f,29715
c4dc1a2970e68d845231d74b4fa6d497,29732
8000077db84efbee886313905c51acbe,29812
84ef5d57b5cf78c014fa808da3988821,29812
b85bd392c109d9d3b4c42bd8b8d5c439,29812
0d4db892e87e064c2c754d29e682679e,30005
3c9416d35bb06ef0ce1d9e6ce1974c1b,30012
e260ffac3c177510cd3eea178f40ece9,30012
961fa2b46b73ebc49c79dde628695040,30014
45bcbc60f8f37c4622511a9c02bdc614,30041
8e011918fb4ee6a8d455590527cf7270,30041
f8188fa36c669b0cf2d712fac95e9d0f,30041
d15063eb36842566a2df047fbe76a0ec,30066
a27a4f030f501b2ce4e47a32a74f8bed,30102
1a6131ddeb6b4210fd66f6490bbb325a,30165
9969c121c6aa15b174a1e2c08c310618,30224
604127080525d3dcb4b0e50cddd1bb85,30230
251559dea02857348e8328fdc640cc7a,30233
5da78d5fdec92fc7d25ff24e99311a79,30233
829c6bff811c2396c9bcebeb646eaccd,30241
a921fc233c6c6b013cedf0a2ab16cef4,30241
ab6e4adefab7e6991f7992b7a9e52a81,30251
1bec6aa4a53e8986b1286ed7b3bcde7f,30260
1a5e9f52a418e0026fb51b15b75f1527,30263
c459efd88c5e027a2b5814b6f4c54425,30263
749167809e6549590ca8071ec5a5a3f4,30265
ebcd741049e799afa65e8a7c835b8923,30294
1638b685f912ceb6a1676de7ba40a81b,30324
84b14a16489fb23abd46ef877e9d8e8e,30346
827352f6d597b2d0878c7ef3819b1788,30349
575c87cf9364cfa5d3f3958886ba2b3e,30453
0a63416213ec83937114f390e832b119,30501
9a8f3308bf82824d82843dc59b641cfd,30525
87520a2427adfbde6960bd89a5167e6c,30528
52d9eb9fa9d335e1156444e952775fc9,30529
e0bd0f67ffb7af987124811a5aeb5409,30529
5fefc0d492b673edf81600715efaa4e6,30533
b2ee6fda12e0bb9f80094e0d3d659be0,30534
908cfa807fc5bc828b9b824a02fbdf47,30542
66c6d763ed4bba78cc8702241122feb0,30554
dd6acd3141bafde1e1662ba0871cce5a,30605
9358b73c88c3fc66b42c3d5fdcf6f580,30705
a6a66578504cf84dff07447ca695ccf3,30741
401d493bb9f4353649428db1338a0cb4,30809
2b99cd480bd5ebb2299063f55e5a4d47,30813
4c5ab2e88b9da476b833b31dbccf4853,30830
5e071079816c7550e5f28b29a590de23,30909
368b53a1c0e2b57f384a3c44d39f3f11,31021
df13a55a05a17c3611ed71e5f1626ccb,31021
671bf5056b3ebbb3db97581886583446,31027
25d5f1ca7b4b6179939a0fc8aabbe12e,31029
7d4ef5b9837c5db7e6c40d165689e2c7,31032
662102e4ce8874a29561a80ee789fc30,31061
5400b48e0fa144f90221f8406fa66825,31204
90484a71e5d8b6ff79fa3aeb809fd13b,31210
08a5c873d67c87fdf449fd0a544c3a15,31211
1c4ea5ea901f8358350883fdc0c8c7da,31601
35aee5794fc8a2e22676009d74d313ba,31765
3274fb3c90b81b2d7443b09099e2df5f,31805
07a305802f8bcf6d9fc6ccfb2e4ad6d0,32025
0b5a87c288d82160c7da13fb23e6fa47,32052
5d4bf400ec9ec0c62be414eecea8c4c2,32055
48cd86a2de961fcec40c8c84797c3044,32060
f39149f35ade9f7d32e7dbd48b5152b9,32060
9339c0b0a550fd2ec3f45303ca198fb7,32068
b8427718c52515669e3acc12342d585d,32086
481b4fd95d882f3960eeef6521a048f1,32119
5bfb3ae01e14f6d06d60aef5af41c0b5,32202
b8a8c51b4c3e72854e9912fb198fdafc,32225
e54a67fa9b4c4fbe3d91ecbdd4bebf25,32259
8c66c7a6f7e3ed37e37e61c9de26b771,32303
5131d63d3f71ba52f99c032e0d28ea62,32340
e0569b084daeca9faa42144d31b5d98b,32340
27726e90a92d0552bf6564d549ab2ebc,32401
7314397222831102c2aa6d3aab6991ee,32401
91612bb7bef92163a4d463caf1a2de1f,32404
21a6c8a105184b00d1ae64c2c077a698,32405
d9f8e32f8031c87c82be4b8526ab449c,32408
af9de4e54fde7e512feabe9f50d625c9,32536
5b896c369ea6ab7fc56b876ae6345d41,32607
fd95c2b1fa408273cc7068e58f64ff6f,32615
e81b98cb1dd1a0e72917cbce648a120e,32764
267d89e214b7362908b799081e182af7,32789
39818144e63be1decff8990c30a062f9,32806
9657b5d7cd784b2eff6027394e9a160e,32821
933a362d11a82af5c87a49c5102ad856,33040
b62f2011982ceb1af61a5d8d245fced3,33050
813eb650e9299c2978bc9ddac4e9c043,33060
3d6b4d0a531fdc15787253173bb95924,33063
b86080c9328a63878eaab7bf2e77cb17,33063
a727572551d5cde733542a9e351943c8,33076
88a2d2274fbf35ee19764f710532468b,33196
020c3ef5ee11ad5643041dcb094a717e,33305
04a8e803983b7cf3960ead420db32f05,33444
75497d4c62a057e4f429ea5fc0cc8329,33558
6d62ffb86588732fbfb3aacd4b373b65,33592
1be8c3114d94c39db78c3c1ada890c1e,33596
d219fc65a0a85ab3681a7e2a8c8e745f,33615
f22d348ca5cb332b6fc0a4b9dfbd4bca,33647
d50725b2740d908260c41fcf8c8998f0,33714
ae46429a7281db0e1b48317b136b6dd1,33773
2cfbb833fef28a9599e1ee560df9e72b,33803
2d88c402a71e7c500170482f8cf646cf,33851
93b8327a5064958c168bc618ac709cb6,33907
0cc13d1ccb4fb5bbe1a42d677b534a82,34434
a9c62b5fee7eef848360812db2ac8eda,34482
02280132bd9289c8e540ad3dab061519,35007
afb6876082e6bb067f4dfc2c07a3d761,35007
b4fd24b968473436bc62103bd9a644df,35007
d4f5dc0e03c465bedc2753fa5739bfdd,35007
ef926ef82d4791dd6fb7bc626974e80b,35007
e8e45fce9ed80014cb8743b3aa765558,35022
0bc631ba0beb541a6a497971839e76e0,35046
b7e6a9993760c14ff4abcf10a4ebcb93,35046
02e23b1a584ed07e7fd75c72e50b4b7b,35178
3a41c20e6dbcc9f466df92ecd7d23987,35180
e9d3e967735c927d8142756179da4649,35203
c262ac8bb402ccf6312d5098e575af78,35210
660726ac35cb23964f758b132d1c8898,35212
f37fc4084eddb422fedb839ba6afab28,35222
2f0783a6be31c2676cacd92b1da8b6ab,35224
7053375296bde0d404853c5bddc0dcaf,35235
a834962ffb8a055126b32393c343d48c,35235
e957bc43d081497ebcca6bd9ea5c8d37,35242
94d94296ffaf505888b976e19e9234ba,35244
b76d7683e39354fbf8a36c4949cd3cf5,35456
167ff1e3a556ec6189a52b04d407dd3c,35501
cf82046546cc4363695d9e735c8ce03f,35555
6bc0f1840695383d3790ef4e407d78c1,35630
2c3c03cbd05fb7481d275344d8590572,35674
a6388738a1ca069d09ba19ef3c834103,35750
e775187e5569e34092fad92bd968db91,35756
a64e930d1134f359d75719ee9fdb23cc,35758
2fd01439b87a71c108c60aaa3d088728,35960
3d85a1fccd9fc1c6872a4d37d3dcbe59,35960
5d551858803e13d17d80310b742958b3,35976
73d7b26ec6a2db8bea376c39766b998b,35983
730cefd3e6bf58f204eda8f30c5305e1,36066
e2d84614ae9659fa7bd4895c98dab9d6,36066
9ca1963d82a47886cfd4705352714ac5,36092
f69caf474ae4b6f8a15ab1878712a130,36116
ff983bf50d8d02c63a90b28d0f545544,36265
d9af48852814c81aaec7b616a494b193,36303
7abb99a591d0c0e268c961360126bae3,36305
1feafec8a1b5027e88581c377aba1ed2,36530
d82e0e865e152d6eb2d75da376f904fa,36530
d10016ff921d111098258bfe17d9d42e,36567
1e9cd051876e2436d9b6073f4cd6e16e,36605
1ef3930aa87c4972a9af3d1a12a32d4d,36869
720396dd3d6f7ed0463b81b7558c23dc,36869
00b4c3ef6bca07f298c755f2bb217fa4,36870
68999c31a87601320b4b39b8f114e6ec,36870
7a22984db5e49e32108a9ab5b9524dce,36870
7de3f641d50448ca19d08c03aab57921,36870
8853fa45eadaaa7aec525ca08779f5e7,36870
c0b63ed38e924837fcee672a7b62ce16,36870
d3cb17d4cf2cf758086d3ffdf745970d,36870
f2959c8088393367febb4cce63a1da01,36870
89d82ffff612277276b7ee1a5325c7d2,37022
cdfc9f9fa18c28f97f7a4d029a764856,37022
dfa89e7be70c92cd1fa33c4cb744fb58,37022
fa6d855e9d4c19b202b401f4628cf1d1,37022
0339cf8643424ecbf2f6a5f169c1ea06,37031
380dd1abdbc191deb96d3cf283efbf81,37055
83d707c5c1416f9a77814f71d463f93d,37061
50a80b38cffd8f9cc039a9c134670124,37064
836e3ee860f702643a7aac358ff98aa3,37066
be5a1af452f4645f8e85f0ea73f22aae,37066
6b34edd5939f8f7323a1f3ec7698113c,37080
2824a4a49cd45ce16da52b69ee388b6a,37087
a5ae782e8f535f8a582810df7068fe96,37087
841052401bf7949b335b86632f89fc82,37130
07f377d99d448d025e18cef0d026d563,37150
4934dbaae75486b3c1562c99d03118a1,37150
5ecd53dc01aeb3b316885b0e733d1c38,37150
7515032f66e3b7f18654c9f29f9e46e8,37150
11206d0a14e60801617ff252c102bccb,37185
fbb04844f2c30e98b9e06e798e2a4e66,37211
279817d6524b3740e46972bcef5b63de,37214
1770d20dfcc3e149dd7caec4eed63cb3,37323
63ee843dc7f8a5cdc9014574a84bd4fd,37327
43c27c3cb77764bc50462862f0b707ad,37347
b3df030b4fa2eb0c3babfc70a06ee9c6,37387
8885410f74945563d23cd46c23b4a4ad,37415
fa1591310d6525357275dd2fb96e5572,37416
ac9e4ac78256a17b58bb74e76518ae9a,37421
ad02d9fb94af11b5558270f7c47ed05a,37601
ca7471564604722bc919ce8661b984f2,37601
191f77efcbd46a048f02829d53fd4561,37716
98d2511e37de61fa72f2da1c2f795a37,37716
5147b0f243e729a2012b884e6477bea4,37753
c86dd983e4adbcf775f54d3e8bd2ba96,37772
bbf922b8c3671b74ce836b78e9bb2c22,37807
00b6733b5966984bc8a60b8505fc499f,37814
285c569588e501c81ea374c7018a160b,37887
af28ffa4bb3c9f9aa0ee105f510c44a7,37912
ae879df032120b8b597749eef7e0e7d8,38116
8e40b5420d279fd85717a788e75b98c5,38122
9da5f7696b3075c5f6772fbe042696c9,38258
8fae532363bbbf2879850e3f84ed54c8,38301
b78bda139f25b389e769e0e48ebb952d,38372
c062bcc12a56917d90badc2cce2e512d,38375
c2eab4cb1305478dcccd2730ca4ed62d,38375
59afce2d8c3f99d8f096455600c0c735,38401
1d069196569b239f7ec843ddbce5416a,38462
c7b8c161e4b0daf93e9977424c8694e1,38468
7d5b6e683da72f6f797cc4f50c2b8ca5,38474
b6b4ca8802654275e5252f6f8f460c30,38501
130ef0f21a05b57f67cb472bb052851a,38551
29d6cd602b4932b083f892e9c051bb10,38551
35ecfe54478edacec54af92ad115cd85,38551
5635dc5721bdd95ec65a9abf0ee65bfe,38551
599c236ddf01d2351b3677754be243be,38551
7b17ea69ff6fdc32ebb1dde7c928c238,38551
8c394944993006d83b9adadf61ea086f,38551
940da9dc29d793f90cdd0afb58dcb622,38551
b3980578637216b64ef3d231abb54526,38551
b5ae8813f8acc7a8d71a24b3e14cc28d,38551
d7ab7a4f361706f5670ed2042278949f,38551
df6d9f158cd0def0318a2e1ba0213654,38551
ea986d51983dbfae965bb7bbcbaf1e19,38551
f358ec68e9e49c6b2bb6d356489844db,38551
fee050805c28005099fe6caf65aa74c8,38551
62edeca357e9a6504919fd17033cae8e,38555
73da9ede1960ee1010cdb33df2d7e715,38574
d3f273f7449be7d156b1381edbd6decb,38606
3f841cd01304c48956d54424b7788d27,38828
6a0826405dd0dd8cd2d18c6ff65a69ae,38851
38e38835020edac54392c02af357e2eb,39232
2a7a9c75b5f7098ea91fbcbd89309da3,39307
2e7693da32ab067c3784f45c627e08e3,39307
bcb80fa608d13d014ed4a135e8f49017,39307
981be69944315fa2748d643e39166b2f,39325
43f756d3444b3a864274f7d8e573d4b0,39328
94f4e5e734e728184e58d95cf1aadc8f,39328
3284276e691a01df1ada002e351f9066,39345
7a14ac0ab5bbf85c9c16d695216c1bcc,39345
8383eea127473bb59179bea7bebc8cb9,40108
925df00991e2bd6c661359612c486f43,40108
1ab15f10e907419c952a212f79b4a315,40351
a274ec6b57e19845eed5ec545727abe0,40351
d4726aaad6a8fe38969abb8187134a73,40472
097d0a3df63bd1d806f0a25eddb5208a,40511
552c3ca47b49e9bcf4505337d7f59f41,40511
cb428ef6e8978eb53777850cac5d2ebb,41011
b6c8b75621c19a6cda8d0fd191c6f8e6,41015
fd27742649f1bebdaf2799fa75cd1102,41042
a0d68adff40a5ecd7113652ee76be531,42066
365d3dab3d1fd554a086c69c5d5545c0,42101
6949de2d515c25a12925cca1554db548,42101
eef5f222ddfb5fd5037bd8818a23a51d,42101
c87087d645e196fceb3c51f8cb1f22c8,42276
1131456304bf71ab183c57dd9df6d9dc,42301
4d0457062f475e7b6b156fe875142894,42301
934090fcdfd1ceeeac64806f2684232a,42303
d7ab15bd3c6e465ba3c247a89f9d31a6,42303
63b1e5bfffd364c1297fcdbbb136771c,42420
1dde2d47aab73649f378eff4f9eb90d7,42701
c56ddf2c754d2692499637c6a9250087,43065
dea16b3afc6a6bfe595bfbbdd859acd2,43065
57f63fe315e01539d4c2079f16d7f807,43115
bdc0ff86fb2e9e9e3996dbf6c707795a,43116
a745b49abc90245155683a5666da5c3d,43123
c48ce5479305ca751d4a6140b4bd5704,43125
ff89fce0ab49a7dee0f118060ef81d5c,43130
f933945e172a3d21d6ce4ea664d3d211,43154
c7fcd85b41fba875844f7606761db3ee,43302
bad516525afdf74c67502967e81ab54a,43402
8c9b5e7f626a90e1f7bb0eef7cb1bfaf,43469
1571ccfb749cafcb104aa5dbdd90e1fa,43512
6e1a87e2a850f052e00bd756ce2a8c55,43526
d0572be25d98047815d048e96653f211,43615
caea42bf4304737cc34634d18480815a,43701
36a2e0f0d26b4dc08c424c5c88439293,43713
d68123aff2217f16da46aac969d04d6c,43724
9652176bcc62b4f51a5a17d1fa28bf47,44004
a46d2259e42f05557aa3d59f9b20ec91,44060
bde9e3c9594b5d1c49f568fc3dde1016,44070
a84f884a945e0ba57960233f5ab8642d,44092
00e5341ca3ff35638f5b999b64704894,44111
19ff9ed04be4dc837845dc66d456b663,44121
33445f442ac9c57c00ab18e209faec5a,44121
374737584709e86f02bf4f45e0fece91,44121
5d25db9bb80accb0b014ad86da459801,44121
6c6b7c587c14cd9216dc4107712df750,44121
941ada1e00792455803f67655575416f,44121
97dcd73cb600ef7fa9fa0f422b839848,44121
a1d3717936d47114010a1449db92b30b,44121
07610c053db88de43de136a49eab455e,44138
d94441a80686b4835acce5c2215e9919,44412
d190520929d50cd6b2c55612d0b22971,44505
e18d0e84e5b7cce14898e0286f7cc037,44505
08b10779fd1f34cfa551fc3d214c61d3,44624
313d9c0971cb4d97c857f069503b8585,44624
560f66ed649e23e6454ac35d1b821238,44624
8aefd252042e2dc2648b94342cf423c2,44624
937ed0450153bb395fd4dc61d739d209,44624
adf3264d610a7670af02b2f6b08265e6,44624
c199ba57b8dc3d724ccb902c584e9f1d,44624
c20f16844cfa0d27eb33b2d3749ea222,44624
c4cedebba700d78dd1d9d425304663a1,44624
cc6d79347eda3787088326ba291067a5,44624
e706cbd810aa0cf18553cf6663399b78,44833
bd02c6ebfb214e441290647b198d4ebc,45146
d5aacb0c0dd54f0302c2761f3d213472,45410
15bf703e82e2d851204812eeaae53053,46041
a4df5ceef1a43fc9c33a067ada701655,47124
9e1bd68da7f4f92a33cbee76fceee675,47501
3e705b8675914be682f491be43b4790d,47546
844d88efec55cf46cf475700f1df23c3,47591
8622a46fdd4875cf20de283e6afa99e7,47639
303fac879b14a60d2cd1ca6ab1772b48,47715
96a1a807cd4b2f01d5e6b356aee43ae3,47885
d9f50611d3f947ffd94d72629d6ad911,47909
6d615450799758691238628586c0378f,48003
7c3f4835432ad49d376924d9afb17ab5,48003
d588e7d1baebfec59b6a90ff6a455a31,48003
e9628f15c2564b11cccf8d4b8448cc63,48003
3d7db3fd5ebcb2d9011200c139ca61bc,48005
99f47fe01c9845351da16041e137312f,48005
a92a7e11c7b8547ad3e00d263b9fc3cb,48005
c798faadba97b1abc7ff511d60b48dc0,48005
ba9146b1256c4cf6a6fbd096614e4968,48009
0494a42653bc16e8c1ee8c5df50a7cc7,48021
c6766f4ed854ecc8ba31a2930c5449c5,48021
f3e428dc630ce2f2f379aef90d392fe1,48023
63e02cfb3437a6d2723854710807d986,48042
92f01eddacd4c317ebcd01fdb251e3b7,48066
94d98fe9b9c9d54efe26524526a34669,48066
2154594a534547c8e1fe090ca90ce9cd,48067
7d92c8d3e4a2e54230720867056dc8d2,48067
920100d6f93b8b2832eacfb2939fc51a,48067
da5b4fa03c141bb4f844997383f7d588,48067
8cd32fe228558e43126a00441cdb5c54,48071
e50a91d02f9d83e01263c4768f6250af,48074
570ab73a4fb75504b9908ef5019d53b5,48075
59362c79379287aa47bdace19320735c,48075
9370687a7cc491521682315bfe996835,48091
a6cca3b17b0a9b5878072c636349af73,48093
0a586e3127423e35367ce3b4320284bd,48124
7b68d6956ad59495c99d6c281c3cff98,48127
39473d20dff672a1c22ce620a60cec1b,48146
e425b4e4be917c5e59d962b82e6ac79f,48150
6eff4e5f16ca05b87dff604610d27368,48167
9d45fe4217872680ab733ef0d3333c76,48174
c6935b9f84f372aa983a7f735980aa80,48174
8e91025b37f26ca7f0cababe1998f55d,48182
3a045a2c0d5bce934fad8170837c8f13,48183
f76e224083b6ee0335f09cef9e8d1ab6,48183
c9e029ef0cba11b4e6691f0c877efebb,48184
7ab47de59c673237b84cf99d3bba3133,48224
fd63fe853f1c724e7656f26a7098bdaa,48326
83f449561ac4f497ec621f5e94261460,48336
1861e9d132e121275bf3f909b0e81788,48359
7b93216f735e6d53d090330b61840c90,48415
d85b3388f30fffb176cf3ae46f92f323,48420
1be6a48bccef9620a794d5c57e2881fa,48446
1c3ee8f939c1c6b2d616321a65badede,48446
1ca70cfaf20ded75cfa7602e9fb09fea,48446
1e815ffe053ed82ff738fc707326dad3,48446
2478e43c89cfd418cffe2f29b8acf75e,48446
27c44adee8f6d9671bf5398da40b32a5,48446
2a8767637fb9cfb0bac33de5fcb9d167,48446
49e5b5698a1e813c301fff3a4d9e8b7c,48446
4a0066877bc2c20da146ddbb5f666177,48446
524c0e9d9f5b399aae344d88f40fa106,48446
5c5456e4e1b34dd8efb91cb10709e501,48446
694f5b5a7872e7c80748070208fb4d97,48446
8c17df903c733cccd9ce6cd3abf35264,48446
8d6e081405c41001573d949ab78f136c,48446
c5542b3dbacfc81b75afbf56599778eb,48446
cb3f8fffe67e608edf2473e7902ab5fe,48446
d2de0d4bb8e820080e9a1094b8c64657,48446
eba79537685a75a6ae13e5d9c2ef8b70,48446
f15bdb159179ff18f69e459a7a10eceb,48446
f69a000a6e160ccbc6190adb52304fa4,48446
fcffcf17a7c8c438a2b5201535ae1ab7,48446
4bbd91d4147989335b0971faf98e0bc7,48458
5ed23104f5dd3ff89ff929535173f9a0,48505
21c2cb3ec78e910da9087df83a6ac37e,48506
3fc949af83ef7b4be218e1d3a3063854,49329
1297d72871411f5e0de94b42f57bfc6c,49341
fbb3e332d0ee6a8867b62403482c8fcb,49404
4c53fc05a924bffc0a0131ff9cf53619,49457
fb8125668fb7fd250c226a6d2e14c08c,49457
b14a9db7c0edf3f08fc72388eb8319a5,49461
6ee27ddb10e5c23384c3ea92885b8c5c,49548
06cab85d06fcd97862217a228b99d69c,49868
d53840f41e625e5355eee283c549f41d,50401
710b77bab168c81cc29d0488c7de61b1,52537
c3cbbd228ae39709aa578f178865a265,52732
99d4470638d25e65d2efa2b96b057c8b,53072
17def4abd83144103345d7f7681a722b,53132
6ee978f05cee556dbc407f49b84db272,53144
34324faa80d446179bebb56e682088bf,53534
f60fea4ac5424bf2bd417dad05505029,53944
6b2d16a8c062dac1a7eda2f6725f827b,54121
4e3e7de86b5d4cd2370100f6c8fb647b,54893
9ce485bdedffd0d71dee6ef7b255d92e,55319
72f94fa2944c076b918404d4951f443c,55382
2864e335142ec5efd0b2de80cae0e78c,55719
8569bedcfb07e1dd13d2239a24afd4a5,55811
488af93371f1d78dd3f75f27defef0da,56187
2f258b196b87b199b05360826457dea8,58203
2e56e9d3c96ce6f18a544a7bdfed82c0,58341
8aa3a9c847bccfe8366290191b9cb0ab,58458
9c548e10555f7e6f72bd3b68a10c5168,58545
51f5d18be203082d12f0a5f190f4c60d,60002
7bdb8808355491daf1b26c0a6cb679f5,60002
caccd6e4b70db95785e7987a2fc65376,60002
d1d7d4853dbaf290c8ee522f3546c67c,60002
f5f3caa504e93512996466c18fb22c04,60002
8b1ee2985d6c310d45ed46165f7aacad,60004
62d7a53de21fd81d02e80819d9463aa3,60018
ee3378ab5ec69ca91f8a5222dbe05c63,60050
c7ed9a68ccae43236fd7307cb0133497,60060
6aec4982f8726db5097fea55b58b1990,60062
d65deb6f394bda5291fd8f9a22362c4d,60172
c0e40e469cd801e2ef38b0c22bd2c3bd,60491
1a8a3ed6ab0812a027b321eca64fc396,60548
3168087e1378860da534e073b84e2099,61354
6aaf3b3c18792f8bee23127b5795159b,61550
7bf2cbffc34569d43dffb024626a94cd,62376
0c1e76286c3810182a4fc16ee2bb0fc4,62422
98dc7243dcbd57b4dd378487b1a0418b,62454
17be9a9aa84b4dd3daefd89fdfd2513f,63111
042a67a4dccb14cccf4292601c797f16,63468
3e771740b615a5a7212e6235ffd1506f,64804
9c29433252ba145b4ead578ebcf82598,65020
94d6ea9af0a707557c745142b981b8f7,65661
69f7d504ab29429cc89276bfcf5bea44,66062
ecf55ec1cda258cbc3830efb5c281a7f,66102
fe5e3cbd14242e0a654d613ea58ae779,68017
64b2463fdfef169731ef8a479ab9930f,68106
eee5c24d2da4b3da4e71ab556c98086b,68106
0aea479722ce46c4337a66e0be3af5db,68114
27064d6366b7fd37b523e37b76db430d,68114
6c7de71204909260c69c86d459af8f4a,68114
b89951b40c6369d153a241a921eb15fd,68114
c186a73756292fd244754d7f35f1add7,68114
cd47700d1aab1b79b39ee89e381b62cb,68114
ddd0464c22956d1c28c2c27b420669c0,68114
1ba8cc4d09a1d2119effc3b35cbc6783,71635
68295825c9b6d5538b64c46974c2faeb,73044
05aedcf50643bdea0519728bcfc6114d,75020
b7d8c02b691f45a9b5f85fba6f38a67a,75058
be22af242beea827c9a6bac9ea736964,75147
63d6cbc0d00f749eb0efd93f429cd5c3,75156
1b4b66bc23c435476ec18158334ce5d7,75232
f15aad555d2007d75e2666f616bf7763,75407
2bd48697799c8d451e30c151fa5785b7,75605
e30c67b012d6bc718bc0d8a553cb8ca1,75672
d45fff1e4652926e473e3e3244ef975e,75706
46e72967dbe076bb589895c24fb23c2d,75766
1bfeb792eeb77e45fce2877585f706a9,75956
0dd78a6abdb056360316ef356fdd7bed,76015
36addfdf421068d32b7ffe142d9da1a4,76015
42ccf75e1eb5193f68992bf07638467e,76015
babb71a09ca24847f6e96cfb7d38a8b8,76050
b1ad2f9437456ac4d59834218814a60f,76082
4286d66342c97a1a4f06a00b8eca897f,76133
64484a7f31733fd9088a29b0ca0e0764,76234
9b335c4f73fa3d5203432a2907d17573,76234
62a4da34c8107c9784f0189bc4ad6dc3,76308
491b62ce1c64d4e8036aef193209d543,76424
3591859e81e1e8554c024055813f1fe6,76537
900d0eb36324082bfdd95c6f512c45b6,76801
4bb01d3bad5d47d9b3f305e47e752f98,76823
135aca311eecaf12d21e1818327e9e05,77041
9058b1be3ca754c53fb8b3bbbc4e7448,77099
170561aafeae3970ba9cf3e692bb97da,87105
c8d137d70d76103adccb9c0045c3c61c,87505
2090efee63bce5516d431a5d39918789,87507
f98064925baffd2c8d9dd3067fde6e64,88001
